position.lat,position.lon,fishing.totalDistanceKm,fishing.averageSpeedKnots,fishing.averageDurationHours,distances.startDistanceFromShoreKm,distances.endDistanceFromShoreKm,distances.startDistanceFromPortKm,distances.endDistanceFromPortKm,regions.eez12Nm,regions.highSeas,regions.eez,vessel.type_fishing,target_risk
20.7567,108.5339,13.023961665989995,2.75,,70,60,26.584301,17.70901,[],[],['8486'],1,0
22.3964,115.6103,20.2520771992559,3.235,,34,27,32.653035,26.403385,['8486'],[],['8486'],1,0
19.682,107.6931,13.242165302050116,2.9791666666666665,,50,49,113.081594,105.989727,[],[],['8486'],1,0
5.3776,82.1835,38.61988836060857,1.5537735849056604,,134,107,148.08173399999998,134.024859,[],[],['8346'],1,0
20.2523,112.3819,3.8090720108237193,2.1499999999999995,,118,121,144.98970300000002,146.179984,[],[],['8486'],1,0
30.6551,125.0962,15.673285673151971,5.6125,,208,210,185.873938,187.415562,[],[],['8486'],1,0
30.2512,126.3197,0.8565663652759845,1.836363636363636,,273,273,308.212125,308.212125,[],[],['21796'],1,0
33.4585,123.1783,22.57801964619598,3.96,,195,184,168.318188,182.651672,[],[],['8486'],1,0
33.6632,123.3025,7.592417386251525,3.5631578947368414,,172,170,175.345828,173.630438,[],[],"['8486', '8327']",1,0
20.8361,112.1196,16.625423802837012,3.330434782608695,,83,77,74.914875,75.459969,['8486'],[],['8486'],1,0
9.9534,109.156,48.297870048589445,3.712676056338029,,79,47,220.868453,196.827125,['8484'],[],['8484'],1,0
34.4166,122.6617,74.8447230920912,3.578767123287672,,194,221,171.29328099999998,202.769969,[],[],['8486'],1,0
20.2513,108.7206,25.403824558198323,2.551515151515152,,69,62,51.309777,52.131,[],[],['8486'],1,0
21.2766,113.6168,55.93412254769726,3.614457831325301,,66,56,60.267664,64.218375,[],[],['8486'],1,0
34.4508,122.7442,41.08163077993777,3.4811320754716983,,211,213,188.282781,212.272391,[],[],['8486'],1,0
19.7463,107.1724,8.895728269893882,1.9,,73,68,102.122539,97.127078,[],[],['8484'],1,0
50.6491,-0.4644,11.42490026485122,2.514285709582218,,19,17,13.8514,16.546977,['5696'],[],['5696'],1,0
31.7263,127.0924,16.701645534239365,3.27,,128,114,182.446531,172.565375,[],[],['21796'],1,0
10.354,107.193,12.005178711429208,1.6364485981308416,,5,3,7.978233,8.600767,[],[],['8484'],1,0
13.4732,109.3674,26.98409801601417,2.628,,6,7,42.825551,29.670096,[],[],['8484'],1,0
22.3329,116.5105,9.647868988452924,4.50625,,67,67,67.629102,67.62881200000001,[],[],['8486'],1,0
4.3739,-82.4806,19.481015917514075,0.7761589442163903,,112,99,428.542875,426.8241880000001,[],[],['8426'],1,0
25.8753,51.6367,2.572910434524681,0.6462857142857141,,6,6,1.000517,1.495787,['8468'],[],['8468'],1,0
-33.6402,-50.7099,2.1251392999621848,0.9588235294117649,,188,187,189.825203,188.066375,[],[],['8464'],1,0
5.2474,-153.6734,9.303741182479389,1.9432835872493568,,538,544,552.437,557.97375,[],['63203'],[],1,0
55.8515,148.9729,20.59791206144461,4.337209307870199,,367,354,427.520406,416.141281,[],[],['5690'],1,0
33.0517,126.5716,18.208802412337995,2.402777775294251,,31,16,29.855857,16.006294,['8327'],[],['8327'],1,0
11.0374,108.5551,13.911811218084726,3.668,,7,11,119.535875,111.246906,[],[],['8484'],1,0
24.5902,118.1562,4.431293044209022,1.9928571428571429,,2,1,1.502946,1.011024,[],[],['8486'],1,0
-8.2227,172.2713,32.07433703744858,6.126315807433504,,501,484,760.387812,756.50075,[],['63203'],[],1,0
32.9403,124.0503,11.1907769301307,2.1102564102564108,,163,156,163.58528099999998,156.625844,[],[],['8327'],1,0
45.4251,-123.9769,3.230538144104485,3.364999997615814,,1,1,17.549266,14.415614,['8456'],[],['8456'],1,0
59.8819,167.6811,19.475377977517372,3.548051938608096,,54,55,90.543266,97.825656,[],[],['5690'],1,0
-3.11,60.5584,15.651283821950903,4.072727272727272,,531,542,536.3911879999999,547.307,[],['63203'],[],1,0
-6.228,-130.1434,107.91372702236568,3.4291358011151543,,986,1070,1006.31925,1088.016125,[],['63203'],[],1,0
51.0944,156.1946,25.618105935070712,1.858888867249091,,28,26,37.910238,40.78177,[],[],['5690'],1,0
12.5722,109.5989,12.6348692509056,2.5500000000000003,,17,15,32.868812,38.060105,['8484'],[],['8484'],1,0
34.1139,122.6162,3.674504114616432,2.8166666666666678,,196,198,166.21168799999998,168.791922,[],[],['8486'],1,0
21.501,111.989,6.801244369692409,5.0,,14,12,13.859262,12.231441,[],[],['8486'],1,0
33.9877,123.0306,43.7811267513994,7.874074074074076,,196,183,188.071484,187.084625,[],[],['8486'],1,0
34.4339,122.6352,71.79990081930862,3.5682634730538925,,198,221,176.89918799999998,203.674953,[],[],['8486'],1,0
22.2873,113.6231,13.862689536299891,3.765625,,3,5,0.0,3.490918,[],[],['8486'],1,0
37.971,119.7617,8.558710840226723,2.8538461538461544,,52,50,9.915682,7.83279,[],[],['8486'],1,0
31.8111,127.0649,12.432803857998602,2.763291139240505,,126,117,170.128016,163.695,[],[],['21796'],1,0
17.1171,65.8832,2.649239862701729,0.7272727333686569,,626,625,566.18275,564.8241879999999,[],['63203'],[],1,1
60.0701,168.4996,20.889423839286017,3.5313953452332068,,61,51,123.527094,134.509953,[],[],['5690'],1,0
22.1564,114.4239,5.500864239274386,2.716666666666667,,11,16,7.578713,6.671696,[],[],['8486'],1,0
36.8512,176.2733,121.22077764621028,3.6454545454545446,,1038,1066,1809.36225,1730.6115,[],['63203'],[],1,1
31.7955,127.0793,12.532788892650505,2.7878048780487807,,126,116,171.443172,165.339328,[],[],['21796'],1,0
34.6132,128.2745,6.794284946381716,3.4848484812360825,,2,2,2.880122,3.532963,[],[],['8327'],1,0
-19.865,-110.8744,120.4840363117694,4.320538720538719,,785,827,791.993062,833.942125,[],['63203'],[],1,0
-26.6711,155.2177,17.07450175908728,3.716666666666667,,174,188,183.980797,198.011562,[],[],['8323'],1,0
10.3603,107.1805,12.804134540772989,2.4487499999999995,,3,3,5.974595999999999,7.048993,[],[],['8484'],1,0
22.0906,114.754,53.84301694061628,3.48855421686747,,34,39,19.171102,29.794234,['8486'],[],['8486'],1,0
21.0469,111.4679,1.3533016751487632,1.885714285714286,,48,47,35.027184,33.933445,[],[],['8486'],1,0
11.0659,108.7923,20.244699474478445,2.074311926605505,,16,13,101.734781,95.336742,[],[],['8484'],1,0
9.6943,107.2994,7.051076835513201,1.1428571428571428,,67,72,64.299172,65.451723,[],[],['8484'],1,0
20.9072,113.4781,227.89382431958023,3.3380859375000003,,81,99,83.938969,109.461367,[],[],['8486'],1,0
20.8696,113.9499,9.109293709442262,3.553333333333333,,109,108,116.724117,118.400133,[],[],['8486'],1,0
30.2772,126.3556,4.44891489702373,2.350000001986821,,269,265,310.648406,312.923219,[],[],['21796'],1,0
19.7344,-17.1276,1.2348381266839463,0.8200000057617822,,55,55,110.792703,109.687906,[],[],['8369'],1,0
29.892,122.9592,14.028828960640972,2.492810457516341,,37,27,32.459885,24.051984,['8486'],[],['8486'],1,0
-6.767,113.2495,37.54076728330993,4.146666666666665,,11,13,7.448687,19.086791,[],[],['8492'],1,0
34.0069,122.5011,20.59182557218436,3.166176470588236,,176,191,144.71748399999998,162.680109,[],[],['8486'],1,0
44.3771,-124.3184,9.339785881796596,3.117741952019353,,17,18,37.120945,30.867463,['8456'],[],['8456'],1,0
35.3093,140.4262,17.670996057878792,2.3563451776649744,,1,2,19.443061,21.819988,['8487'],[],['8487'],1,0
11.5191,109.0374,2.344942478996075,1.95,,2,3,44.22816,42.85002,[],[],['8484'],1,0
36.703,123.7135,28.759429724594757,2.8583333333333343,,112,107,108.856016,105.667844,[],[],['8486'],1,0
-74.3817,-133.8548,15.252645836830922,1.1576419203302228,,14,16,2717.353,2703.703,[],['63203'],[],1,0
34.4835,122.7232,67.80964757347823,3.540000007727316,,210,214,187.572344,209.598656,[],[],['8486'],1,0
5.5262,5.0451,78.97778988681081,2.41244019138756,,24,3,3.996513,8.462083,['8474'],[],['8474'],1,0
31.4996,127.2434,0.1734860695769255,0.4103448275862069,,117,117,202.317,202.317,[],[],['21796'],1,0
22.0912,114.5518,58.74844822255408,3.096978827617678,,9,32,4.269939999999999,27.88998,['8486'],[],['8486'],1,0
35.2707,140.4833,2.4112560850218685,1.4821428571428574,,7,8,20.410404,21.106240000000003,['8487'],[],['8487'],1,0
30.4354,126.3384,7.18503219283808,3.4857142857142858,,260,254,306.545062,304.792625,[],[],['21796'],1,0
36.3051,122.4971,5.726590088191586,2.353846153846154,,56,52,54.49284,48.999105,[],[],['8486'],1,0
22.1383,114.7269,38.12987854325471,3.9494623655914,,36,33,19.576189,27.874781,['8486'],[],['8486'],1,0
21.3973,113.7741,2.779517987170716,3.413333333333332,,55,55,57.904418,57.858293,[],[],['8486'],1,0
21.7333,114.4735,34.77789157452687,2.3622807029046524,,37,43,33.422254,33.557035000000006,[],[],['8486'],1,0
22.0012,119.361,35.591501024231626,6.192500000000001,,116,94,114.819766,91.032375,[],[],['8321'],1,0
54.6941,-0.5011,20.732693391762407,3.224884788836202,,18,24,18.326953,20.189113000000003,['5696'],[],['5696'],1,0
33.3387,127.1319,27.854209529822725,3.070000028610229,,26,18,30.163094,19.984492,['8327'],[],['8327'],1,0
20.6355,111.8699,7.984901780411346,2.34,,94,97,92.315125,89.010391,['8486'],[],['8486'],1,0
33.0656,126.5171,20.591100861078008,2.5037037070702626,,30,14,27.938854,13.343392,['8327'],[],['8327'],1,0
21.0471,111.2435,19.76803059000922,2.8857142857142857,,41,28,35.311519999999994,26.001543,[],[],['8486'],1,0
19.7464,-17.1533,1.5284314456370578,1.9913043509358948,,58,56,110.089094,108.843578,[],[],['8369'],1,0
35.0437,124.0698,9.54132884725625,5.050000063578287,,109,109,110.314656,110.153664,[],[],['8327'],1,0
10.3212,107.2044,17.201338820579736,3.096,,7,2,11.404433999999998,10.366588,[],[],['8484'],1,0
29.9623,123.8813,4.1443640666865456,1.45,,104,107,91.562992,95.019219,[],[],['8486'],1,0
34.3493,123.3683,6.444151779270734,2.321180555555556,,161,161,166.162328,165.93884400000002,[],[],['8327'],1,0
20.8141,114.039,8.027317641805114,3.35625,,117,110,127.699039,121.312969,[],[],['8486'],1,0
21.0325,114.3934,79.43380666230934,3.4145631128144487,,103,99,113.574242,100.841695,[],[],['8486'],1,0
50.5036,-8.7254,76.86183304634102,3.855128194277103,,136,100,137.272344,100.706422,[],[],['5681'],1,0
29.8756,122.9503,12.978706407736018,2.4367741935483864,,36,28,30.629758,25.004871,['8486'],[],['8486'],1,0
21.9657,115.9922,9.01949059339435,3.3740740740740747,,89,88,88.530508,88.257555,[],[],['8486'],1,0
20.99,113.5949,246.7322254262556,3.32125,,76,83,79.497477,93.769617,[],[],['8486'],1,0
36.8908,124.3196,7.110830438688101,2.0,,108,101,114.564766,108.233852,[],[],['8327'],1,0
-24.5098,154.0029,5.644619013909103,1.5273972602739727,,77,79,92.723281,95.377016,[],[],['8323'],1,0
34.9513,129.0359,7.361784347587851,3.730909086357463,,13,11,7.836804,4.447797,['8327'],[],['8327'],1,0
73.7156,17.9797,173.9667508359866,3.575456922110316,,87,64,87.265453,66.064594,[],[],['5686'],1,0
-20.6171,-40.0589,27.00887965196373,2.4424242424242424,,36,35,38.318805,19.768742,[],[],['8464'],1,0
22.3122,116.266,15.127578888854444,4.383636363636365,,59,61,63.263215,66.324117,[],[],['8486'],1,0
21.4996,111.9892,5.795207451374961,4.199999999999999,,14,13,13.859262,13.189783,[],[],['8486'],1,0
-30.6189,104.1899,142.17184030990998,2.8535433025810666,,956,931,958.95325,935.272125,[],['63203'],[],1,0
15.5706,108.7753,41.27279970814047,2.807246376811595,,6,21,10.38489,26.686783,[],[],['8484'],1,0
30.2555,126.4195,8.530300367894506,2.623076923076923,,267,260,317.8595,316.392125,[],[],['21796'],1,0
35.0526,123.0567,4.8257548312863765,5.128571428571429,,198,197,199.104062,195.28325,[],[],['8486'],1,0
35.0377,123.1744,6.847837779481987,2.9642857142857144,,187,187,187.953656,188.41575,[],[],['8327'],1,0
20.4144,108.5458,19.896589815641523,2.6966666666666663,,80,81,55.465289,38.745855000000006,[],[],['8486'],1,0
34.6913,127.8272,16.47801248568172,3.552380952380952,,1,3,4.447797,1.828144,[],[],['8327'],1,0
59.1229,165.8742,12.984524242318196,5.002173910970273,,63,70,132.93,129.871641,[],[],['5690'],1,0
21.3082,113.7098,12.55920916282112,3.566666666666667,,69,63,61.860953,66.788992,[],[],['8486'],1,0
20.0316,108.5516,14.206310579003704,3.1666666666666665,,62,70,44.253531,49.126137,[],[],['8486'],1,0
35.6186,121.4329,21.70480861134611,3.431250000000001,,60,58,44.388285,45.499188,[],[],['8486'],1,0
-3.044,-15.3552,22.111749074713817,6.944444470935398,,542,549,546.819062,553.488375,[],['63203'],[],1,0
15.5831,108.7687,52.84894259650391,2.2392857142857143,,5,23,11.222585,28.930521,[],[],['8484'],1,0
29.3197,48.4344,20.81501020827129,2.148,,15,6,20.343389,23.55443,['8357'],[],['8357'],1,0
34.0027,122.4999,14.99319030744194,2.9223684135236234,,178,188,145.751391,158.385406,[],[],['8486'],1,0
34.2495,125.2271,3.494654687914761,1.957142858100789,,16,16,17.214238,15.167202,[],[],['8327'],1,0
60.0477,168.5903,31.15437481408032,3.5727272766796667,,61,52,124.598414,147.801375,[],[],['5690'],1,0
23.4962,117.2795,3.821393744568725,1.8300000000000003,,10,9,6.218796,4.078897,[],[],['8486'],1,0
-14.1667,-83.6617,15.76549961797609,2.169230769230769,,733,720,744.459375,732.136375,[],['63203'],[],1,0
21.7091,112.0941,12.901593626465072,2.816326530612245,,6,6,6.07193,7.783645000000001,[],[],['8486'],1,0
42.4571,14.355,2.381500949743457,3.865217405816783,,5,6,10.092146,10.721375,['5682'],[],['5682'],1,0
21.497,111.7116,12.975774620816646,5.5687500000000005,,8,8,6.367567,4.698011999999999,[],[],['8486'],1,0
4.791,100.4079,33.13221110559654,2.35145631067961,,22,7,25.510688,15.089329,[],[],['8483'],1,0
20.574,113.5604,28.95520467898397,2.145652173913043,,129,135,129.417742,135.040109,[],[],['8486'],1,0
35.588,140.77,1.0469702719283724,2.527272727272728,,12,12,11.69227,11.69227,['8487'],[],['8487'],1,0
21.6976,112.1012,5.07983534548684,2.1611111111111114,,5,6,5.421573,6.751238,[],[],['8486'],1,0
24.8513,119.3833,1.8908068469241237,2.9166666666666665,,17,16,29.414555,29.960104,['8486'],[],['8486'],1,0
11.1311,108.8156,7.941360307798414,1.916666666666667,,13,9,94.312914,89.796703,[],[],['8484'],1,0
30.3191,126.432,1.9127228812856591,1.86,,260,258,315.864969,314.494,[],[],['21796'],1,0
31.2075,123.9207,29.7130484228126,3.004761904761904,,111,128,82.81525,102.765164,[],[],['8486'],1,0
21.9289,115.6259,7.705693994206875,6.13,,84,79,82.44491400000001,77.411109,[],[],['8486'],1,0
36.8921,124.3399,13.179969870546508,2.533333333333333,,110,98,116.954523,104.744555,[],[],['8327'],1,0
22.1383,114.728,40.58933829016352,4.142753623188408,,35,33,18.545863,27.874781,['8486'],[],['8486'],1,0
22.1334,117.4596,13.296481615997726,3.8090909090909086,,130,138,114.318328,104.627766,[],[],['8486'],1,0
26.3311,119.9493,9.422163833795077,3.0775,,3,2,2.436989,0.0,[],[],['8486'],1,0
7.772,107.7897,19.577758270770527,2.976470588235294,,147,156,283.50175,284.51525,[],[],['8484'],1,0
38.8757,141.6731,3.738046614151771,1.8826086956521737,,0,2,7.273222,7.868907,[],[],['8487'],1,0
4.3928,5.521,19.87521303228667,2.157142857142857,,24,24,11.606396,28.971922,[],[],['8474'],1,0
20.8066,114.0045,11.778189180822675,3.126086956521738,,116,112,125.925516,122.472062,[],[],['8486'],1,0
35.4285,124.3768,4.871998100974612,3.1769230769230767,,107,111,109.663695,112.983625,[],[],['8327'],1,0
-16.0645,-117.986,111.89209645618708,3.3358008062534665,,1157,1210,1494.324875,1523.669875,[],['63203'],[],1,0
34.43,133.8588,22.307708784336647,4.68252427184466,,0,3,2.1451170000000004,0.917155,[],[],['8487'],1,0
21.5963,115.0801,17.270402933907143,3.290909090909091,,92,99,78.125625,84.311414,[],[],['8486'],1,0
35.1446,140.4494,16.750489638889015,2.5067510548523178,,7,9,10.063245,14.588466,['8487'],[],['8487'],1,0
34.8763,121.1018,11.271026360304976,4.814285714285714,,94,102,82.713359,90.464617,[],[],['8486'],1,0
-3.3597,-22.5637,60.44096022254613,4.568965517241379,,1051,1023,1050.6235,1022.934125,[],['63203'],[],1,0
10.1632,107.1019,15.267127194480864,3.645999999999999,,21,12,11.59411,5.583294,[],[],['8484'],1,0
14.8116,109.5157,8.810574184462853,2.66,,47,50,104.28475,99.251906,[],[],['8484'],1,0
19.8044,108.7429,49.49642203329563,2.563917525773196,,36,34,30.618311,12.405585,[],[],['8486'],1,0
34.6365,128.0503,6.271816034401004,2.36875,,9,8,5.600888,6.403913999999999,[],[],['8327'],1,0
22.4684,116.3003,8.419475939436033,2.758333333333333,,45,47,49.422195,50.048234,[],[],['8486'],1,0
30.2753,126.4144,16.244560606349857,3.5500000000000007,,270,260,314.288312,316.392125,[],[],['21796'],1,0
11.0583,108.6571,10.075086217639496,4.236842105263158,,16,10,111.157133,103.610664,[],[],['8484'],1,0
27.9954,-13.4806,42.270039663118986,3.121951213697109,,25,36,74.526742,40.850762,[],[],"['8368', '8367']",1,0
22.1503,117.416,12.29707328931515,3.3181818181818183,,130,130,115.812719,103.875555,[],[],['8486'],1,0
34.5377,122.0922,3.473713543545842,4.081818181818181,,166,169,145.36790599999998,147.855453,[],[],['8486'],1,0
-15.3123,-118.2354,95.5061340679862,3.035534998463516,,1199,1273,1565.002625,1626.896375,[],['63203'],[],1,0
8.2562,82.102,2.4942985348162146,0.6307692355834521,,66,68,100.257547,101.869484,[],[],['8346'],1,0
34.7224,127.9364,12.772027959871744,2.6555555555555546,,2,0,5.2253680000000005,7.783645000000001,[],[],['8327'],1,0
4.7781,100.4347,29.223808624788678,1.5666666666666669,,20,6,23.296779,10.463721,[],[],['8483'],1,0
29.3339,48.2384,5.752096817956402,4.099999988079071,,11,10,17.541131,19.576896,['8357'],[],['8357'],1,0
20.8731,114.1003,6.239660048858049,3.4545454545454546,,108,108,119.266461,118.754281,[],[],['8486'],1,0
26.2357,120.0857,13.080186427670665,2.8397435897435903,,7,10,10.97382,14.117634,[],[],['8486'],1,0
22.2266,120.5871,9.731299343586736,2.5649999999999995,,11,3,24.196248,23.596135,[],[],['8321'],1,0
34.6456,128.4171,0.512062659676672,0.4104166713853677,,4,4,10.681348,10.681348,[],[],['8327'],1,0
33.3034,127.2284,25.179997738906405,2.6382352955201087,,36,29,38.709438,30.999354,[],[],['8327'],1,0
4.1686,6.3034,9.921696211086772,2.271428571428572,,15,14,11.606617,11.174665999999998,['8474'],[],['8474'],1,0
5.6233,100.198,5.459343373889039,4.166666666666666,,12,14,1.568792,6.762847,[],[],['8483'],1,0
34.5799,127.7454,7.14986672711352,2.6333333291610086,,0,0,0.915616,5.088661,[],[],['8327'],1,0
21.3308,109.6555,42.524515572795416,3.1567375886524816,,12,9,8.363045,5.318602,['8486'],[],['8486'],1,0
16.9705,66.275,0.5801572283553474,0.4833333333333333,,610,609,532.439125,531.448062,[],['63203'],[],1,1
21.6727,112.1883,2.520302984392678,0.4263157894736842,,6,4,5.931328000000001,3.923922,[],[],['8486'],1,0
6.1409,82.234,9.19128254887992,1.25531914893617,,73,70,124.940258,126.156406,[],[],['8346'],1,0
20.7221,111.8431,9.304491856198316,2.327272727272728,,90,91,81.429617,81.27829700000001,['8486'],[],['8486'],1,0
22.0991,114.3661,9.50317208213202,3.2904761904761903,,2,9,1.515941,5.269731,[],[],['8486'],1,0
33.3309,127.2069,25.312990733610427,2.7634146460672704,,33,25,35.818164,27.475383,[],[],['8327'],1,0
19.6891,109.0469,11.07274345972128,1.0145569620253163,,8,9,3.938512,0.0,['8486'],[],['8486'],1,0
20.9657,114.0467,2.871782134407148,3.2,,98,96,109.09382,106.927562,[],[],['8486'],1,0
20.9597,108.7488,8.65622841410904,4.355555555555556,,38,34,14.482234,20.097475,[],[],['8486'],1,0
34.4509,127.6901,12.225846377197158,2.8389610624932624,,8,5,11.061236,7.0726,[],[],['8327'],1,0
40.4533,-73.7379,2.848835865114628,2.79999998341436,,15,14,4.758693,3.335848,['8456'],[],['8456'],1,0
19.9438,107.5652,8.499129587042122,2.164,,30,22,100.865008,101.207508,['8484'],[],['8484'],1,0
17.2672,109.083,17.388258454357317,2.4000000000000004,,116,104,116.245266,104.952367,[],[],['8486'],1,0
34.0814,122.5204,27.860391331085403,3.7335877862595432,,180,191,149.382297,164.422734,[],[],['8486'],1,0
-26.1738,102.4352,242.0622397490564,3.531904761904761,,1084,1022,1104.452375,1047.044688,[],['63203'],[],1,0
36.0348,140.7058,17.122626002423075,2.7848484848484865,,3,9,2.698073,1.798259,['8487'],[],['8487'],1,0
33.2882,127.2684,20.07125476006812,1.8644444379541607,,36,35,38.492602,36.409652,[],[],['8327'],1,0
59.7967,156.8214,22.870465200823443,5.6977011458627125,,83,89,116.44518,123.897328,[],[],['5690'],1,0
38.8329,119.1263,20.114047312143576,2.5350785340314137,,41,35,11.700948,4.468904,[],[],['8486'],1,0
38.9121,118.6078,13.896582587928377,1.835,,8,8,0.0,1.111949,['8486'],[],['8486'],1,0
22.132,114.7823,22.4969618575841,2.933333333333333,,40,35,29.89907,26.086973,['8486'],[],['8486'],1,0
5.9137,80.1099,18.343120835581512,1.9364864864864864,,22,6,23.524658,7.841126,['8346'],[],['8346'],1,0
32.7631,126.6746,16.59805410516874,2.680952367328462,,54,54,53.281992,53.86752,[],[],['8327'],1,0
31.6769,123.2765,19.81047209918212,2.8,,100,117,65.17582,81.306219,[],[],['8486'],1,0
49.8386,-5.7088,1.584448960220495,2.1833333199222884,,23,21,30.636541,28.018611,['5696'],[],['5696'],1,0
4.7755,100.4517,37.896124506179866,2.5344594594594603,,20,4,22.19,7.438391999999999,[],[],['8483'],1,0
21.0388,113.7968,145.53099260621593,3.3422053231939164,,94,82,95.367703,92.662023,[],[],['8486'],1,0
5.5696,104.0738,4.401266311635707,2.3888888888888893,,89,93,82.783266,82.492164,[],[],['8483'],1,0
36.609,123.7284,28.769012940954894,3.18125,,116,111,112.212844,109.332297,[],[],['8486'],1,0
35.0637,124.0691,15.482635173669909,5.5888888888888895,,110,111,111.06232,111.956992,[],[],['8327'],1,0
29.851,-16.5846,10.023264555653313,4.781818181818182,,75,75,75.91868,75.58405499999999,[],[],['8363'],1,0
8.3856,104.1417,14.369610246321988,4.2142857142857135,,74,62,266.505094,254.897203,[],[],['8484'],1,0
22.4684,116.2897,5.268566276801133,2.6,,45,46,49.422195,50.048234,[],[],['8486'],1,0
20.8172,113.6788,114.18681443967712,3.3786982248520694,,111,100,111.86893,111.238266,[],[],['8486'],1,0
33.0235,123.4357,6.637157787783803,5.828571428571428,,191,189,172.960688,179.931062,[],[],['8486'],1,0
13.3888,109.503,27.17790889749816,3.11578947368421,,11,22,56.153152,45.867809,['8484'],[],['8484'],1,0
20.8851,113.9724,6.867193553462895,2.816666666666667,,107,106,116.823008,116.387203,[],[],['8486'],1,0
10.2993,107.2325,9.789946254945276,2.7684210526315787,,10,8,15.956925,15.59768,[],[],['8484'],1,0
21.4896,111.9931,9.012366149208628,4.518749999999999,,16,14,14.530172,12.308627,[],[],['8486'],1,0
27.9027,49.0393,2.7393143972772127,1.872727272727273,,18,17,11.880044,14.131904,[],[],['8356'],1,0
30.2772,124.984,5.493863032131231,2.315384615384615,,194,198,178.337578,182.948781,[],[],['8486'],1,0
-21.896,165.7563,4.077510926545451,3.838095238095238,,7,5,21.681781,21.088039,[],[],['8312'],1,0
26.9563,50.3941,1.079026002558903,0.8325773195876282,,40,40,8.989389,8.989389,['8356'],[],['8356'],1,0
11.1529,108.8212,6.121302737202828,3.5931818181818174,,10,7,92.714211,87.32217200000001,[],[],['8484'],1,0
18.895,108.07,24.192510951394027,5.224,,64,52,62.73627,49.439035,[],[],['8486'],1,0
16.8031,-19.7219,2.2463716531049585,3.3409091061489145,,324,323,336.95065600000004,338.503531,[],[],['8362'],1,0
33.3613,127.1594,23.123595589095125,2.2425531789343407,,26,20,28.598688,22.290471,['8327'],[],['8327'],1,0
35.576,140.7664,0.7900121116417242,3.4333333333333336,,14,13,13.616077,12.754444,['8487'],[],['8487'],1,0
34.9975,123.1722,11.805855093490884,2.5125000195112075,,186,187,187.180422,187.708859,[],[],['8327'],1,0
36.8273,122.4741,1.8998255857367208,2.875,,8,6,0.0,0.0,['8486'],[],['8486'],1,0
20.8727,114.1184,5.950771718338457,2.8769230769230774,,109,109,119.428102,120.126,[],[],['8486'],1,0
21.4939,111.9627,3.932277324955989,5.2,,13,13,11.861059,13.502739,[],[],['8486'],1,0
35.3131,140.4257,11.85640544405662,2.014754098360655,,1,2,20.404648,21.819988,['8487'],[],['8487'],1,0
21.1493,111.344,108.50658630298396,3.080487804878048,,40,22,31.220039,9.349423,[],[],['8486'],1,0
34.8804,121.3347,55.88767066422954,3.4046153846153846,,97,126,85.921367,104.83032,[],[],['8486'],1,0
22.026,114.7123,37.05924226128186,3.430909090909092,,27,51,12.181066,41.600367,['8486'],[],['8486'],1,0
21.7648,114.9349,5.767070659516814,2.0666666666666664,,71,75,56.158875,60.036418,[],[],['8486'],1,0
38.983,118.7735,3.997921714438916,1.4886363636363635,,7,5,3.757146,2.055201,['8486'],[],['8486'],1,0
3.0403,-166.5487,27.8039462508469,8.72800003051758,,547,527,805.19675,797.698438,[],['63203'],[],1,0
36.6626,123.7036,11.516930548842048,3.2142857142857144,,110,108,107.642039,106.250977,[],[],['8486'],1,0
11.4415,109.1312,10.984952603069416,3.2363636363636363,,13,9,56.751227,45.641906000000006,[],[],['8484'],1,0
6.1746,84.9972,6.535131298544348,1.7307692307692308,,356,357,428.9835,431.215062,[],[],['8346'],1,0
22.6333,121.4863,12.156789768594832,2.8264705882352943,,2,2,107.259891,106.744758,[],[],['8321'],1,0
20.9618,113.706,157.34549726210196,3.316053511705685,,100,95,98.920141,104.897117,[],[],['8486'],1,0
30.5669,125.2733,5.524589973089649,1.2882352941176471,,224,227,203.597359,205.301781,[],[],['8486'],1,0
20.8736,114.0698,6.719480045341674,3.575,,108,108,119.091109,118.415406,[],[],['8486'],1,0
22.4036,120.3703,21.98433591169988,2.267272727272727,,6,4,2.223899,5.5597460000000005,[],[],['8321'],1,0
21.0843,108.3913,18.362988823090696,3.195454545454545,,37,45,19.829217,8.37195,[],[],['8486'],1,0
20.6187,113.4707,4.992156483089513,3.14,,125,125,125.952758,126.110953,[],[],['8486'],1,0
33.9713,122.5478,20.59684546728203,2.8257142857142847,,184,194,150.857297,164.659734,[],[],['8486'],1,0
29.3954,127.0018,18.605200325427784,2.721052631578948,,201,202,254.452312,259.318172,[],[],['21796'],1,0
15.5124,108.9832,1.1514452990802329,0.8322580668234058,,13,14,21.731793000000003,22.265332,[],[],['8484'],1,0
19.8279,107.1775,14.04388711378532,2.9153846153846152,,71,61,95.131047,89.830656,[],[],['8484'],1,0
33.3449,127.1689,24.10975726868053,2.519999998807908,,27,21,30.041338,23.216975,['8327'],[],['8327'],1,0
10.2587,107.3346,9.297133403550616,3.907692307692307,,18,15,27.321496,27.140484,[],[],['8484'],1,0
38.8738,118.7882,15.56559204987166,1.603448275862069,,19,15,5.195855,6.922935000000001,['8486'],[],['8486'],1,0
38.7025,123.3033,6.486400760200868,2.806666666666667,,39,39,37.910414,37.067934,[],[],['8486'],1,0
42.6543,-124.6406,1.0079150778415853,1.337499987334013,,15,13,73.663305,74.330984,['8456'],[],['8456'],1,0
