MMSI,route_start_time,route_end_time,initial_distance_km,historical_route_distance_km,historical_duration_hours,ppo_distance_km,ppo_steps,ppo_reward,destination_distance_km,destination_reached,total_turning_degrees,distance_difference_km,distance_change_percent,ppo_efficiency
334424486,2024-08-14 08:13:27,2024-08-14 10:13:09,15.804717096748453,37.74175152977299,1.995,23.0,23,164.26440306964275,1.620300711796248,True,230.0,-14.74175152977299,-39.05953203614252,0.6871616129021066
306211122,2024-07-11 00:45:56,2024-07-11 16:06:35,52.369734864055346,101.31059781882628,15.344166666666666,64.0,64,343.9376828273759,1.1796822696700207,True,640.0,-37.31059781882628,-36.82793174861017,0.8182771072508648
753812392,2024-07-13 23:11:47,2024-07-14 00:37:28,25.19144082514494,54.3398562737257,1.4280555555555556,26.0,26,212.73973097761416,1.8423913449086822,True,120.0,-28.3398562737257,-52.152983495152405,0.9689015701978824
385831098,2024-08-01 15:53:11,2024-08-01 22:13:17,204.83202644697437,230.9547525165915,6.335,244.0,244,1057.052444931092,1.751605026217257,True,2440.0,13.045247483408502,5.648399671910345,0.8394755182253048
395657503,2024-07-19 04:49:40,2024-07-19 07:11:22,69.09541158796628,70.84883617073666,2.361666666666667,70.0,70,432.76830828599316,1.614313630122372,True,40.0,-0.8488361707366607,-1.1980947276128484,0.9870773083995183
234463823,2024-09-17 06:12:18,2024-09-19 17:38:49,18.75377237992737,22.92432039149886,59.441944444444445,21.0,21,184.488226555149,1.061958047911288,True,210.0,-1.9243203914988598,-8.394230924343846,0.8930367799965414
340402302,2024-09-30 23:23:09,2024-09-30 23:59:51,11.839274218835898,15.154433793715553,0.6116666666666667,18.0,18,146.15081672145658,1.9059489655381863,True,180.0,2.845566206284447,18.77711991763417,0.6577374566019943
260995738,2024-07-20 12:53:22,2024-07-20 14:17:21,29.74442142920564,35.12923812653444,1.3997222222222223,28.0,28,236.6949141441297,1.8982338560223124,True,30.0,-7.129238126534439,-20.29431466989162,1.0623007653287728
345727782,2024-09-12 20:50:14,2024-09-12 23:11:06,60.89934229715264,84.20172620990408,2.347777777777778,61.0,61,385.46820856765777,1.2900686261458343,True,610.0,-23.20172620990408,-27.55492939903056,0.9983498737238138
628693508,2024-07-22 05:25:32,2024-07-22 07:48:51,15.661379980206709,38.08190861019391,2.388611111111111,16.0,16,165.6241706934887,1.9734630659440497,True,60.0,-22.081908610193913,-57.98529909890846,0.9788362487629193
439729450,2024-07-04 23:03:56,2024-07-05 01:46:59,80.88182076476797,170.83688877629072,2.7175,83.0,83,478.3901358416448,1.5678620142257989,True,830.0,-87.83688877629072,-51.415645300888315,0.9744797682502164
439729450,2024-07-02 18:43:25,2024-07-03 01:52:58,181.9713499217199,240.28929288287583,7.159166666666667,192.0,192,958.5063277312119,1.6928141602664384,True,1920.0,-48.28929288287583,-20.096314864272156,0.9477674475089578
241749307,2024-08-15 01:53:16,2024-08-15 03:12:36,47.96374218867078,89.43649556543167,1.3222222222222222,48.0,48,319.6972572072949,1.9548207793227441,True,480.0,-41.43649556543167,-46.330634159426296,0.9992446289306413
708743043,2024-07-30 07:50:09,2024-07-30 10:00:57,33.12581692749177,58.27328729630296,2.18,32.0,32,256.0376811970531,1.5111573020099556,True,20.0,-26.27328729630296,-45.08633117385472,1.0351817789841178
