MMSI,segment_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,route_distance_km,direct_distance_km,duration_hours,average_speed_knots,maximum_speed_knots,num_records,moving_records,route_efficiency
260995738,244,2024-07-16 16:07:35,2024-07-16 16:57:23,37.34755833333333,24.864825,37.32671833333333,25.202015,45.97155989462705,29.810614616649723,0.83,19.498360655737702,19.8,244,244,0.6484577570345585
260995738,245,2024-07-17 23:41:36,2024-07-18 02:22:54,37.270955,26.14438833333333,37.32375666666667,24.778648333333333,200.9581648254502,120.80649478983452,2.688333333333333,24.499333333333336,25.0,1200,1200,0.6011524582480415
260995738,246,2024-07-18 14:32:31,2024-07-18 15:49:57,37.52527166666667,24.961585,37.5112,25.60187833333333,72.63653103756417,56.47077081215778,1.2905555555555557,23.62869565217392,24.700000000000003,115,115,0.777443113065983
260995738,247,2024-07-20 02:15:22,2024-07-20 04:14:40,37.496435,25.934571666666667,37.52453166666667,24.958685,114.96801744792198,86.07720299322,1.9883333333333333,24.026603773584903,24.8,530,530,0.7487056392201519
260995738,248,2024-07-20 12:53:22,2024-07-20 14:17:21,37.523446666666665,24.957798333333333,37.495666666666665,25.295015,35.12923812653444,29.74442142920564,1.3997222222222223,22.20404040404041,24.1,307,297,0.8467141052722847
260995738,249,2024-07-21 01:52:17,2024-07-21 03:29:12,37.534868333333335,25.32317833333333,37.519865,24.970296666666663,40.0248171833087,31.118696929791323,1.6152777777777778,23.157960644007154,24.5,587,559,0.7774850485205604
260995738,251,2024-07-23 00:39:08,2024-07-23 02:25:58,36.760441666666665,25.49833,37.100233333333335,24.713005,140.37305632088328,69.8064535032603,1.7805555555555554,24.41307692307692,24.9,130,130,0.4972923959401973
260995738,252,2024-07-23 16:06:24,2024-07-23 16:57:42,37.34824166666667,24.86459333333333,37.326051666666665,25.208203333333337,43.80918128733414,30.378198559791173,0.855,19.23192307692308,19.700000000000003,260,260,0.6934208233782708
260995738,253,2024-07-25 00:56:12,2024-07-25 02:09:13,37.290055,25.43891333333333,37.31166833333333,24.829921666666667,73.99137786349044,53.866210206551806,1.2169444444444444,23.805223880597016,24.6,402,402,0.7280065834958724
260995738,255,2024-07-27 03:47:59,2024-07-27 05:39:27,37.50029166666667,25.898291666666665,37.52321666666667,24.969573333333333,145.2635303255925,81.91539954420418,1.8577777777777773,23.990350877192984,24.6,456,456,0.563908913411368
260995738,256,2024-07-27 14:36:42,2024-07-27 16:10:28,37.52173166666667,24.95432333333333,37.512175,25.306096666666665,38.35719823835814,31.02528136406213,1.5627777777777778,22.578523489932884,24.5,449,447,0.808851605147638
